pacjent_id,imie,nazwisko,login,haslo,pesel_id,kontakt_id,adres_id
925,Otylia,Sawicka,1005453105698598102114795110170991047056111105854872871141041141071215154661088469856711910954104,104786951507751979755494951564956784876545178117531215111951981066811766561031085110911786,76855264224,19067,4790
926,Norbert,Walczak,7710349737885115495078548650541181205111189,1146897557212183558848745087108767011211272,85668005175,9405,14513
927,Marcin,Jasinski,,,47180745271,2747,13918
928,Marcin,Malinowski,,,66608131632,12106,7914
929,Klaudia,Krawczyk,,,50408301757,21518,26357
930,Anastazy,Jasinski,,,33543747214,39203,22188
931,Eryk,Lis,5589705585804987721185610049538855885410810154106787810168106,50113120551185485104874810768117551038253110706950548798100101117,55373384212,7118,27891
932,Kajetan,Kowalski,,,61436822076,31485,24522
933,Czeslaw,Walczak,76104565610489549855102731181101009880796684111845599491065511770100884886,11650101858788107738712011611385109851001061198410650106558410312112056676577108,75245103450,34471,19312
934,Alicja,Adamska,1078811310676837283119100106511211128211010982774888497048,48494897120888951791036654985311568114736610882485082,77251218274,10307,25367
935,Milena,Glowacka,68696812055485410983545148975074104568851875650971125380875611177525549103112846597,11985885650778572671096756764854117568311750881214972544956568848485448120568111084,25156411748,9239,13978
936,Monika,Sikorska,,,10447050334,14756,2886
937,Ewelina,Gajewska,98885556481166655675367567449112113807873117111120,97527554721104850525149745252875389791131175656,58583483641,3826,13302
938,Leszek,Marciniak,814910581791211188798117108651131031171065256559910248109107106,12150569851508710886569749120815610389568267107518151120,36603373117,12088,1730
939,Anastazy,Krawczyk,,,54707646678,38731,11232
940,Jozef,Wlodarczyk,,,56166603835,22652,12388
941,Kewin,Marciniak,1084889818010382501105389511205348102485554113103655548114491207510767765211210174,5548485697481071101001191195367671171195078108546679548510169878755561191191219851,31033648028,34181,7597
942,Agata,Blaszczyk,,,75422122311,12583,23633
943,Milena,Kwiatkowska,505210550569711853495049777054116119831057310656,67501137888106103528766548111048105121795410210682,27678318380,3984,20772
944,Kajetan,Krupski,104651078356545186105100501188849711121091095598121104116117107119725353102987870529789838010210881,5188537255814885501215511471551005655518066801168171741175465104491208573498312149519711469,75433258863,5205,25035
945,Joanna,Szulc,5010048121528951846956877852861127670109,79494850538255531178012053485055506652,51401650655,2677,9795
946,Monika,Przybylska,51978410310081786856996511987691011147710454994989717211498,8111756505411354118107521147298119545299106104728074824810185,66420200631,19621,20738
947,Grzegorz,Wlodarczyk,,,37616118348,38209,5682
948,Boguslawa,Gorska,109547948525156981219966501095311450102725186,84105115779752568811450871057289757897568456,63225161503,23935,9451
949,Igor,Kucharski,,,75862582130,37738,5003
950,Jozef,Zalewski,,,17262105766,30203,24939
951,Andzelika,Pietrzak,,,22165583732,19721,10475
952,Jozef,Przybylski,10750534910797531045448991127165121878611111852109651095310611152671015471,735353757156715448728711487657549486554101107886566119104105738154120,45740328577,26454,28708
953,Monika,Tomaszewska,55485069108108105651141054873975373101105103101,67781155252481009854651145010265118113895178,61138585041,28606,686
954,Remigiusz,Gorski,,,55262661108,34548,11785
955,Iza,Kucharska,,,58218352613,16901,12029
956,Aleksandra,Nowak,89491081141191075681718176741086648,775574485081114531121167754708174,76413674470,5827,4249
957,Luiza,Chmielewska,,,14424757142,9020,11045
958,Antonina,Tomaszewska,5153778510181894976854983749811948564870876853113668910710682,79112668911855484884111771015567671214810272119561131165648518369,66507105151,28449,136
959,Boguslawa,Gajewska,83751175584511057667117861127812010954861108186,489910112069508611654561071096812111954121824866,60736810153,6625,17247
960,Otylia,Blaszczyk,71120489810589665248865555565555675374103100529784805565497070109821195311765495149555381,1021165352896911011166825610267117849911454565449514812111065527466687478995555854976994950,65165183372,8507,2300
961,Katarzyna,Krawczyk,50109521056511610611911076787310410774695052112116112494810599834855801116589,5211712175688654841151001206786845265566511111711211610252103107103766556107111,83420361026,27644,13300
962,Monika,Sawicka,,,85781772816,30697,29566
963,Pawel,Wisniewski,,,18183286670,34379,2181
964,Olga,Piotrowska,8998701216753113568653518348110495111655531131147156517172868349847748113568083994812011956,12074531101018153565368705050107110551041185066895011611470525612067557848104106511014954986584,75120730438,9084,7665
965,Oktawian,Mazur,,,70505680412,23543,7148
966,Czeslaw,Wisniewski,,,72676581442,16471,10465
967,Monika,Szczepanska,86801215198551091077072658011554561165149817510654851136880,481181059782114518149521101088998103894952109697411849101117117,86112114238,16665,2606
968,Emil,Brzezinski,100117557211676115531181161091029971486780101768611810388795010349971001121147678,84756969120545270816753498211349554870718768675185988348110485610865110,16885327160,22817,26916
969,Anatol,Laskowski,651081085379120824911480794811948501134976108485365109675611153,7210311884551114954777811311249506610310610477559711183107534956,47575612548,22103,2571
970,Helena,Zawadzka,,,01354438831,3903,943
971,Jan,Laskowski,,,36562378444,4934,7424
972,Magdalena,Kucharska,,,53804352204,39470,6962
973,Zofia,Gajewska,,,06527100787,20938,8600
974,Anastazy,Sikora,538410710151100498910811687735170494999121117991157651,120521081121077370531181115052481198870717610355534998,72134211300,30302,16693
975,Anastazy,Przyreba,6948107100895569664979778211572103,118685611211310365654950521011199988,18422775307,32656,17342
976,Bartosz,Rutkowski,,,81046274733,5968,28602
977,Andzelika,Gajewska,5048984811583811115310298495012010110011256535085991199755109103,116727856548154875273116531208253867410210411348538669865367,85847712711,20751,24405
978,Helena,Marciniak,1047984511041211169910011772116541211081115448888510755721015648120119103875384,54558655107757555115531214911275528989112119518199108111104112885182485052,84863627812,27100,8530
979,Jaroslaw,Sikora,511158651531171057654118100109741004810010865,4810798724885113827389827211955566610548,38722502177,21966,28584
980,Katarzyna,Gorska,,,70538203644,32785,3003
981,Lukasz,Jasinski,,,78823764111,3272,25407
982,Oksana,Pietrzak,1071104811854881158053109521017411011711752,555554110121105108985197825399701104971,60606870573,24977,5886
983,Klaudia,Marciniak,,,78473232802,36431,10273
984,Marlena,Tomaszewska,6875106121488873567967487866115561031185476112885610410752501169799103518488117117,857150831079853731008610651555049785297705269507810276707448758252103564874,15307282302,19184,29491
985,Anastazy,Sikora,527778525653495153825510353991155454878110251978511399,561185282118711195511349116111505410910169569881775310611950,74600461753,11477,5629
986,Emil,Mazur,9897555451487753991185411877561175572121791131181095651109535211552531067587106858472856754515580,501001031147511411053104515377102555310011466105521145589555611511011489120724966116106771047654761204877,11702448721,12831,29838
987,Otylia,Sawicka,1101055212051515611866110117791091024883491197111154775155,535049561211099771515167541185350117481008551567788116,74500131118,12468,4717
988,Norbert,Krawczyk,5248881031147585524951565651501015256525384107891001191057910712010949501151105466121,11312055110507988112107114107725212052565411187701135354118100104985411255891115384101115,25814651147,11077,27857
989,Honorata,Krawczyk,1005056114120569711710989771105112053515056671197810177,10410349561014880498512152864811386105695269567311776,37226337367,11258,25159
990,Leszek,Walczak,761181005274705550481211161035212110754,120651205284521145053705054816752115,72458174600,30525,18697
991,Remigiusz,Lis,871014912148525089501091117152103104796610254485151115695450809785100,567550568811712183851135411210111670497710710550110496768565185545569,36504860761,6409,11690
992,Nikola,Zielinska,120118775673119507649738874120104765655741117149109,755611485113545210952498551525656687310252857785,66664227830,21165,23860
993,Alex,Kowalski,,,43384050666,13276,11412
994,Milena,Kubiak,,,82457771204,7276,9162
995,Elzbieta,Szulc,,,17777716226,13358,11874
996,Emil,Malinowski,5610511910911011055485179110704911665104751187254819952121751036669818485120107737649715483104517410748,68848710053689953110551041195410849515649819986885282885510010751555050105102541091218051861178412149,44351060137,7312,13608
997,Anastazy,Wisniewski,,,52460172844,5846,26849
998,Kewin,Przyreba,,,43386113171,30684,17932
999,Katarzyna,Sawicka,74971095280117486975110735680111551011008051511151075074120787373491177667,508548834854558056538997105100686753112118121871201131111131165687651178752,75214466376,30579,20627
1000,Konrad,Kwiatkowski,1191031167649545655731218367100528949110981021041127688113120116524966115675649115,819856867074109865210610453988048781117454895155545568107116531204951867854,58025181522,16875,22276
1001,Jan,Wisniewski,8779774852103501038380106497511951677311056845148,5411649891065210610168109651017375738110849845511784,85388621001,35435,25016
1002,Otylia,Przybylska,,,30126667287,32773,2305
1003,Marlena,Jaworska,,,80861643710,27264,4828
1004,Leszek,Marciniak,5410250895282886610084120499977525411910051531054811771685310154121120,10249497749102524874544811350781121187111371895675991037778495610651,61335242873,15400,8507
1005,Joanna,Przybylska,,,45111221087,26948,14882
1006,Oksana,Zawadzka,,,10222571483,11689,3697
1007,Artur,Urbanski,,,14703550876,5337,6754
1008,Arleta,Brzezinska,7211011274121894876835310683538953109998811298828710186120111847083110491066810356,10986557411874731111095087104108795571114555454119761044872707149536773556510074,45434007634,25874,6546
1009,Bartosz,Kubiak,691046597981125369685650871121195383101103775248751116811110499104113,101114120541151031011091107778855187744910254871124956751136553735685,03466265326,28561,28516
1010,Bartosz,Gorkiewicz,567710310667821067510367727453555685899956698853538610110310411556112,7411156555378111551217910782102116658878691136789875352688180567752,05106613484,33395,14027
1011,Elzbieta,Wojcik,,,65714048556,28361,805
1012,Eryk,Lis,9910055996566555511375501195080495699109,5299821165512111910875495011285105517111553,01286343677,32675,11925
1013,Marcin,Witkowski,8548975287549887531055083545452505449724855,7273527884109551098450787776844850811121167871,31187344261,25314,11839
1014,Alan,Malinowski,4948568597777949498250112711065253801166910010374481075450121711077078121102488485551146852114,49113849810373731088911288114718053105831204885105114494956821005311951116995155113681125610652105,47788583426,3964,16308
1015,Alan,Krupski,,,43745188273,3123,13893
1016,Anatol,Lis,,,70030276620,34783,1677
1017,Leszek,Mazur,1101118711210156113507254487210174111655256,102531077510748100537153827374110112744853,22004664230,12023,25239
1018,Konrad,Kozlowski,51756610411711667118835552487552858749857883681167611151651214889828910778545678897185,8054525473708189104120731024985501087972535271781005166111505256771175571516581997588,45152155463,16551,7441
1019,Oktawia,Krawczyk,6697101698010855545048561171001176810712086821117712182669712098,545210754515698531035210554538810068103514848541175012111556120,76102178336,8295,14754
1020,Luiza,Kucharska,,,34151126221,1723,901
1021,Leszek,Gorkiewicz,,,10634431555,2137,19229
1022,Monika,Gorska,,,25022164103,38207,1836
1023,Luiza,Przybylska,,,68360328121,38272,24155
1024,Anatol,Wozniak,,,58603808401,36511,28428
1025,Gustaw,Wlodarczyk,51991208754120481171174956521027112166101757150565650517365,10011556113759710679120994911854978111955107666767708410910686,27380284053,9307,13900
1026,Andrzej,Mazur,,,61877112024,9763,17945
1027,Milena,Ziolkowska,681141071117810667485311799561166750117,8810755835367115781109711853118855052,75417856635,10024,22616
1028,Dagmara,Kwiatkowska,1031121125272113561061175111584114495568113521085051497610985114110677774767698101885598,81111755386516668737256897411848868770491151198779551154852895349791028648665682,42150775464,39219,9823
1029,Adrianna,Sikorska,10455685110556116102557286101116989912069505210781117107101118115851011164910250,84564951825411955102487476113104695652738299113891004886113995049509883,16585874187,13856,18265
1030,Konrad,Wlodarczyk,,,02446665281,33275,29355
1031,Norbert,Walczak,,,40255228074,14313,15318
1032,Otylia,Szulc,,,03776276267,13273,26128
1033,Zofia,Brzezinska,48855674105701155054497010877104494980508611054675648775687121758211056867684551011116510649,5568795311371115104565377112535210751526685517310148555511049776877671155380554952111777786,25778238310,16649,7748
1034,Joanna,Piotrowska,5450107105121537311953561041131151155110110668518597815410698519850661208175487786,975656120501088577895174535511410011069108687811651681199983108102551215255505270,04768685765,20075,3631
1035,Elzbieta,Gajewska,,,57270484137,31595,1838
1036,Nikola,Sawicka,51814977981217769120113541211091168973100505269,971155148688181565051111114515056107728711450,73477604586,8289,23103
1037,Boguslawa,Gorska,,,41305268531,37306,25373
1038,Marcel,Krawczyk,,,53207337302,39243,20173
1039,Andzelika,Zawadzka,,,13284318057,29638,1743
1040,Czeslaw,Malinowski,,,32505680076,15741,553
1041,Eryk,Lis,1088412075111488151739775874910156665654116507311581721157656888852557149535110111611169671174867,111715276811155052557551104565051567910597108486979104561115311610849481021001021029955658648566871,78061816043,35044,8727
