adres_id,kod_poczt,miasto,wojewodztwo,ulica,nr_domu,nr_mieszkania
8536,80-761,Gdansk,Pomorskie,Zielona,90,26
8537,40-203,Katowice,Slaskie,Kolejowa,83,3
8538,31-403,Krakow,Malopolskie,Kwiatowa,38,48
8539,20-218,Lublin,Lubelskie,Kolejowa,30,24
8540,31-403,Krakow,Malopolskie,Brzozowa,0,23
8541,45-309,Opole,Opolskie,Zielona,87,20
8542,01-464,Warszawa,Mazowieckie,Parkowa,81,23
8543,20-218,Lublin,Lubelskie,Polna,33,47
8544,51-416,Wroclaw,Dolnoslaskie,Polna,69,5
8545,71-004,Szczecin,Zachodnio-Pomorskie,Sosnowa,14,19
8546,15-102,Bialystok,Podlaskie,Krotka,7,18
8547,20-218,Lublin,Lubelskie,Sosnowa,3,24
8548,71-004,Szczecin,Zachodnio-Pomorskie,Brzozowa,51,29
8549,10-900,Olsztyn,Warminsko-Mazurskie,Kolejowa,76,39
8550,35-085,Rzeszow,Podkarpackie,Akacjowa,10,29
8551,20-218,Lublin,Lubelskie,Lesna,1,20
8552,60-967,Poznan,Wielkopolskie,Krotka,81,6
8553,15-102,Bialystok,Podlaskie,Ogrodowa,93,9
8554,51-416,Wroclaw,Dolnoslaskie,Lipowa,46,10
8555,71-004,Szczecin,Zachodnio-Pomorskie,Ogrodowa,39,16
8556,35-085,Rzeszow,Podkarpackie,Sosnowa,17,8
8557,20-218,Lublin,Lubelskie,Kwiatowa,7,29
8558,71-004,Szczecin,Zachodnio-Pomorskie,Kolejowa,51,34
8559,71-004,Szczecin,Zachodnio-Pomorskie,Akacjowa,21,17
8560,65-751,Zielona Gora,Lubuskie,Ogrodowa,45,12
8561,31-403,Krakow,Malopolskie,Krotka,53,8
8562,90-001,Lodz,Lodzkie,Zielona,2,31
8563,25-900,Kielce,Swietokrzyskie,Lipowa,67,10
8564,31-403,Krakow,Malopolskie,Kwiatowa,44,34
8565,90-001,Lodz,Lodzkie,Polna,9,9
8566,20-218,Lublin,Lubelskie,Akacjowa,11,41
8567,35-085,Rzeszow,Podkarpackie,Zielona,92,43
8568,31-403,Krakow,Malopolskie,Lesna,38,44
8569,01-464,Warszawa,Mazowieckie,Zielona,94,46
8570,35-085,Rzeszow,Podkarpackie,Parkowa,79,23
8571,45-309,Opole,Opolskie,Brzozowa,18,33
8572,01-464,Warszawa,Mazowieckie,Ogrodowa,79,42
8573,80-761,Gdansk,Pomorskie,Sosnowa,33,27
8574,01-464,Warszawa,Mazowieckie,Ogrodowa,10,32
8575,65-751,Zielona Gora,Lubuskie,Kolejowa,83,34
8576,01-464,Warszawa,Mazowieckie,Brzozowa,91,40
8577,60-967,Poznan,Wielkopolskie,Krotka,40,47
8578,01-464,Warszawa,Mazowieckie,Zielona,54,46
8579,20-218,Lublin,Lubelskie,Lakowa,23,33
8580,65-751,Zielona Gora,Lubuskie,Lesna,3,7
8581,60-967,Poznan,Wielkopolskie,Krotka,5,29
8582,40-203,Katowice,Slaskie,Krotka,29,4
8583,10-900,Olsztyn,Warminsko-Mazurskie,Lakowa,14,9
8584,15-102,Bialystok,Podlaskie,Lipowa,24,33
8585,85-461,Bydgoszcz,Kujawsko-Pomorskie,Sosnowa,26,5
8586,35-085,Rzeszow,Podkarpackie,Zielona,9,16
8587,45-309,Opole,Opolskie,Lipowa,61,26
8588,85-461,Bydgoszcz,Kujawsko-Pomorskie,Kwiatowa,54,35
8589,65-751,Zielona Gora,Lubuskie,Kolejowa,95,37
8590,01-464,Warszawa,Mazowieckie,Kwiatowa,55,20
8591,15-102,Bialystok,Podlaskie,Koscielna,52,13
8592,35-085,Rzeszow,Podkarpackie,Sloneczna,73,26
8593,85-461,Bydgoszcz,Kujawsko-Pomorskie,Zielona,93,25
8594,65-751,Zielona Gora,Lubuskie,Parkowa,58,20
8595,20-218,Lublin,Lubelskie,Lakowa,57,9
8596,80-761,Gdansk,Pomorskie,Akacjowa,87,17
8597,51-416,Wroclaw,Dolnoslaskie,Krotka,40,18
8598,80-761,Gdansk,Pomorskie,Zielona,0,20
8599,51-416,Wroclaw,Dolnoslaskie,Lipowa,39,34
8600,65-751,Zielona Gora,Lubuskie,Koscielna,55,16
8601,71-004,Szczecin,Zachodnio-Pomorskie,Polna,53,27
8602,51-416,Wroclaw,Dolnoslaskie,Sloneczna,65,46
8603,90-001,Lodz,Lodzkie,Parkowa,27,22
8604,80-761,Gdansk,Pomorskie,Kwiatowa,34,46
8605,01-464,Warszawa,Mazowieckie,Kwiatowa,32,15
8606,20-218,Lublin,Lubelskie,Akacjowa,29,7
8607,65-751,Zielona Gora,Lubuskie,Parkowa,49,22
8608,01-464,Warszawa,Mazowieckie,Lipowa,25,19
8609,35-085,Rzeszow,Podkarpackie,Parkowa,78,13
8610,45-309,Opole,Opolskie,Akacjowa,56,14
8611,40-203,Katowice,Slaskie,Lesna,82,27
8612,65-751,Zielona Gora,Lubuskie,Ogrodowa,28,44
8613,25-900,Kielce,Swietokrzyskie,Krotka,39,25
8614,71-004,Szczecin,Zachodnio-Pomorskie,Brzozowa,32,6
8615,51-416,Wroclaw,Dolnoslaskie,Sosnowa,99,11
8616,80-761,Gdansk,Pomorskie,Lesna,23,44
8617,01-464,Warszawa,Mazowieckie,Sosnowa,55,50
8618,80-761,Gdansk,Pomorskie,Polna,5,25
8619,15-102,Bialystok,Podlaskie,Krotka,67,6
8620,65-751,Zielona Gora,Lubuskie,Lesna,68,46
8621,20-218,Lublin,Lubelskie,Krotka,64,30
8622,45-309,Opole,Opolskie,Parkowa,76,26
8623,71-004,Szczecin,Zachodnio-Pomorskie,Lipowa,77,11
8624,10-900,Olsztyn,Warminsko-Mazurskie,Szkolna,70,16
8625,71-004,Szczecin,Zachodnio-Pomorskie,Ogrodowa,10,22
8626,15-102,Bialystok,Podlaskie,Zielona,24,48
8627,45-309,Opole,Opolskie,Sloneczna,71,19
8628,10-900,Olsztyn,Warminsko-Mazurskie,Koscielna,54,7
8629,40-203,Katowice,Slaskie,Sosnowa,80,38
8630,15-102,Bialystok,Podlaskie,Akacjowa,46,4
8631,15-102,Bialystok,Podlaskie,Kwiatowa,22,9
8632,40-203,Katowice,Slaskie,Sloneczna,40,45
8633,60-967,Poznan,Wielkopolskie,Lakowa,49,45
8634,35-085,Rzeszow,Podkarpackie,Akacjowa,83,22
8635,35-085,Rzeszow,Podkarpackie,Akacjowa,12,17
8636,40-203,Katowice,Slaskie,Sloneczna,54,12
8637,60-967,Poznan,Wielkopolskie,Brzozowa,47,7
8638,60-967,Poznan,Wielkopolskie,Lakowa,19,14
8639,80-761,Gdansk,Pomorskie,Lipowa,95,3
8640,35-085,Rzeszow,Podkarpackie,Lesna,35,8
8641,51-416,Wroclaw,Dolnoslaskie,Lakowa,25,41
8642,80-761,Gdansk,Pomorskie,Sloneczna,16,18
8643,60-967,Poznan,Wielkopolskie,Kolejowa,98,27
8644,20-218,Lublin,Lubelskie,Polna,1,4
8645,20-218,Lublin,Lubelskie,Akacjowa,65,2
8646,25-900,Kielce,Swietokrzyskie,Sosnowa,28,36
8647,10-900,Olsztyn,Warminsko-Mazurskie,Sloneczna,24,46
8648,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lesna,47,11
8649,25-900,Kielce,Swietokrzyskie,Sosnowa,57,43
8650,60-967,Poznan,Wielkopolskie,Ogrodowa,78,4
8651,40-203,Katowice,Slaskie,Koscielna,71,11
8652,60-967,Poznan,Wielkopolskie,Kolejowa,6,17
8653,60-967,Poznan,Wielkopolskie,Krotka,2,23
8654,20-218,Lublin,Lubelskie,Sosnowa,89,5
8655,15-102,Bialystok,Podlaskie,Lesna,93,30
8656,20-218,Lublin,Lubelskie,Sloneczna,6,11
8657,20-218,Lublin,Lubelskie,Brzozowa,55,35
8658,45-309,Opole,Opolskie,Brzozowa,85,50
8659,65-751,Zielona Gora,Lubuskie,Kwiatowa,1,47
8660,31-403,Krakow,Malopolskie,Lipowa,21,27
8661,10-900,Olsztyn,Warminsko-Mazurskie,Akacjowa,57,12
8662,40-203,Katowice,Slaskie,Polna,0,25
8663,45-309,Opole,Opolskie,Kolejowa,74,11
8664,65-751,Zielona Gora,Lubuskie,Akacjowa,26,39
8665,65-751,Zielona Gora,Lubuskie,Polna,53,1
8666,35-085,Rzeszow,Podkarpackie,Koscielna,82,15
8667,31-403,Krakow,Malopolskie,Akacjowa,45,27
8668,20-218,Lublin,Lubelskie,Szkolna,63,9
8669,10-900,Olsztyn,Warminsko-Mazurskie,Akacjowa,55,36
8670,20-218,Lublin,Lubelskie,Krotka,79,44
8671,01-464,Warszawa,Mazowieckie,Ogrodowa,42,4
8672,01-464,Warszawa,Mazowieckie,Szkolna,94,23
8673,35-085,Rzeszow,Podkarpackie,Kwiatowa,80,40
8674,85-461,Bydgoszcz,Kujawsko-Pomorskie,Polna,60,22
8675,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lesna,95,29
8676,15-102,Bialystok,Podlaskie,Krotka,66,18
8677,90-001,Lodz,Lodzkie,Kwiatowa,24,1
8678,71-004,Szczecin,Zachodnio-Pomorskie,Brzozowa,41,50
8679,20-218,Lublin,Lubelskie,Szkolna,19,17
8680,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lipowa,87,47
8681,60-967,Poznan,Wielkopolskie,Szkolna,44,42
8682,31-403,Krakow,Malopolskie,Lesna,27,44
8683,10-900,Olsztyn,Warminsko-Mazurskie,Polna,14,18
8684,45-309,Opole,Opolskie,Parkowa,28,13
8685,10-900,Olsztyn,Warminsko-Mazurskie,Ogrodowa,48,45
8686,20-218,Lublin,Lubelskie,Akacjowa,42,50
8687,45-309,Opole,Opolskie,Kwiatowa,79,34
8688,20-218,Lublin,Lubelskie,Szkolna,36,32
8689,80-761,Gdansk,Pomorskie,Sosnowa,76,42
8690,25-900,Kielce,Swietokrzyskie,Akacjowa,23,46
8691,90-001,Lodz,Lodzkie,Akacjowa,60,47
8692,35-085,Rzeszow,Podkarpackie,Zielona,21,11
8693,25-900,Kielce,Swietokrzyskie,Lipowa,2,3
8694,60-967,Poznan,Wielkopolskie,Kolejowa,87,35
8695,10-900,Olsztyn,Warminsko-Mazurskie,Szkolna,62,47
8696,85-461,Bydgoszcz,Kujawsko-Pomorskie,Kolejowa,97,44
8697,85-461,Bydgoszcz,Kujawsko-Pomorskie,Zielona,54,8
8698,80-761,Gdansk,Pomorskie,Lesna,77,28
8699,51-416,Wroclaw,Dolnoslaskie,Lipowa,63,2
8700,51-416,Wroclaw,Dolnoslaskie,Parkowa,75,42
8701,71-004,Szczecin,Zachodnio-Pomorskie,Szkolna,87,49
8702,35-085,Rzeszow,Podkarpackie,Krotka,34,2
8703,10-900,Olsztyn,Warminsko-Mazurskie,Kwiatowa,54,21
8704,85-461,Bydgoszcz,Kujawsko-Pomorskie,Ogrodowa,82,13
8705,25-900,Kielce,Swietokrzyskie,Krotka,88,48
8706,10-900,Olsztyn,Warminsko-Mazurskie,Lakowa,72,31
8707,90-001,Lodz,Lodzkie,Zielona,88,13
8708,80-761,Gdansk,Pomorskie,Lesna,60,20
8709,31-403,Krakow,Malopolskie,Koscielna,11,27
8710,40-203,Katowice,Slaskie,Kolejowa,26,13
8711,20-218,Lublin,Lubelskie,Parkowa,21,30
8712,45-309,Opole,Opolskie,Brzozowa,4,4
8713,51-416,Wroclaw,Dolnoslaskie,Akacjowa,35,18
8714,65-751,Zielona Gora,Lubuskie,Akacjowa,88,44
8715,25-900,Kielce,Swietokrzyskie,Sosnowa,31,18
8716,15-102,Bialystok,Podlaskie,Lipowa,84,22
8717,60-967,Poznan,Wielkopolskie,Parkowa,38,40
8718,01-464,Warszawa,Mazowieckie,Kwiatowa,20,35
8719,45-309,Opole,Opolskie,Koscielna,24,48
8720,40-203,Katowice,Slaskie,Sloneczna,9,32
8721,35-085,Rzeszow,Podkarpackie,Lakowa,10,48
8722,85-461,Bydgoszcz,Kujawsko-Pomorskie,Szkolna,74,19
8723,35-085,Rzeszow,Podkarpackie,Zielona,79,31
8724,35-085,Rzeszow,Podkarpackie,Polna,9,38
8725,01-464,Warszawa,Mazowieckie,Sosnowa,92,40
8726,65-751,Zielona Gora,Lubuskie,Kolejowa,74,5
8727,20-218,Lublin,Lubelskie,Lesna,79,6
8728,01-464,Warszawa,Mazowieckie,Ogrodowa,40,27
8729,01-464,Warszawa,Mazowieckie,Brzozowa,55,45
8730,20-218,Lublin,Lubelskie,Lipowa,25,37
8731,51-416,Wroclaw,Dolnoslaskie,Kwiatowa,41,47
8732,71-004,Szczecin,Zachodnio-Pomorskie,Szkolna,29,28
8733,40-203,Katowice,Slaskie,Kolejowa,56,21
8734,85-461,Bydgoszcz,Kujawsko-Pomorskie,Polna,55,43
8735,51-416,Wroclaw,Dolnoslaskie,Sloneczna,82,44
8736,20-218,Lublin,Lubelskie,Lipowa,2,46
8737,85-461,Bydgoszcz,Kujawsko-Pomorskie,Brzozowa,28,50
8738,35-085,Rzeszow,Podkarpackie,Sosnowa,97,35
8739,71-004,Szczecin,Zachodnio-Pomorskie,Lakowa,25,42
8740,31-403,Krakow,Malopolskie,Koscielna,75,26
8741,65-751,Zielona Gora,Lubuskie,Lesna,3,13
8742,65-751,Zielona Gora,Lubuskie,Lipowa,91,6
8743,15-102,Bialystok,Podlaskie,Parkowa,12,38
8744,51-416,Wroclaw,Dolnoslaskie,Ogrodowa,9,38
8745,01-464,Warszawa,Mazowieckie,Lakowa,54,9
8746,40-203,Katowice,Slaskie,Kolejowa,90,41
8747,71-004,Szczecin,Zachodnio-Pomorskie,Kwiatowa,15,40
8748,01-464,Warszawa,Mazowieckie,Zielona,55,35
8749,51-416,Wroclaw,Dolnoslaskie,Brzozowa,45,36
8750,80-761,Gdansk,Pomorskie,Polna,59,49
8751,10-900,Olsztyn,Warminsko-Mazurskie,Krotka,75,14
8752,20-218,Lublin,Lubelskie,Kwiatowa,80,18
8753,90-001,Lodz,Lodzkie,Lipowa,73,16
8754,80-761,Gdansk,Pomorskie,Brzozowa,93,48
8755,45-309,Opole,Opolskie,Lakowa,87,38
8756,90-001,Lodz,Lodzkie,Parkowa,30,14
8757,25-900,Kielce,Swietokrzyskie,Parkowa,30,37
8758,90-001,Lodz,Lodzkie,Lakowa,85,46
8759,65-751,Zielona Gora,Lubuskie,Brzozowa,29,3
8760,71-004,Szczecin,Zachodnio-Pomorskie,Sloneczna,23,14
8761,90-001,Lodz,Lodzkie,Szkolna,4,17
8762,80-761,Gdansk,Pomorskie,Krotka,73,25
8763,15-102,Bialystok,Podlaskie,Lipowa,56,22
8764,25-900,Kielce,Swietokrzyskie,Kolejowa,31,30
8765,90-001,Lodz,Lodzkie,Zielona,13,9
8766,01-464,Warszawa,Mazowieckie,Lakowa,19,44
8767,20-218,Lublin,Lubelskie,Koscielna,2,14
8768,01-464,Warszawa,Mazowieckie,Krotka,54,42
8769,01-464,Warszawa,Mazowieckie,Ogrodowa,97,32
8770,80-761,Gdansk,Pomorskie,Parkowa,6,42
8771,80-761,Gdansk,Pomorskie,Sloneczna,84,38
8772,45-309,Opole,Opolskie,Lesna,18,23
8773,31-403,Krakow,Malopolskie,Krotka,8,32
8774,15-102,Bialystok,Podlaskie,Koscielna,53,32
8775,85-461,Bydgoszcz,Kujawsko-Pomorskie,Krotka,56,12
8776,15-102,Bialystok,Podlaskie,Lipowa,14,10
8777,90-001,Lodz,Lodzkie,Sloneczna,78,36
8778,15-102,Bialystok,Podlaskie,Lesna,61,44
8779,60-967,Poznan,Wielkopolskie,Kolejowa,17,43
8780,40-203,Katowice,Slaskie,Ogrodowa,96,34
8781,10-900,Olsztyn,Warminsko-Mazurskie,Lipowa,65,46
8782,20-218,Lublin,Lubelskie,Lipowa,2,22
8783,60-967,Poznan,Wielkopolskie,Krotka,69,7
8784,60-967,Poznan,Wielkopolskie,Parkowa,30,39
8785,01-464,Warszawa,Mazowieckie,Brzozowa,44,9
8786,60-967,Poznan,Wielkopolskie,Krotka,76,46
8787,40-203,Katowice,Slaskie,Akacjowa,7,27
8788,31-403,Krakow,Malopolskie,Koscielna,19,50
8789,10-900,Olsztyn,Warminsko-Mazurskie,Parkowa,96,43
8790,60-967,Poznan,Wielkopolskie,Koscielna,57,49
8791,80-761,Gdansk,Pomorskie,Kolejowa,19,45
8792,10-900,Olsztyn,Warminsko-Mazurskie,Sosnowa,51,15
8793,15-102,Bialystok,Podlaskie,Sloneczna,43,10
8794,51-416,Wroclaw,Dolnoslaskie,Kolejowa,41,10
8795,20-218,Lublin,Lubelskie,Brzozowa,0,4
8796,90-001,Lodz,Lodzkie,Ogrodowa,85,43
8797,20-218,Lublin,Lubelskie,Lipowa,23,5
8798,51-416,Wroclaw,Dolnoslaskie,Szkolna,73,46
8799,80-761,Gdansk,Pomorskie,Sloneczna,51,22
8800,85-461,Bydgoszcz,Kujawsko-Pomorskie,Parkowa,44,4
8801,51-416,Wroclaw,Dolnoslaskie,Akacjowa,2,41
8802,85-461,Bydgoszcz,Kujawsko-Pomorskie,Ogrodowa,68,47
8803,31-403,Krakow,Malopolskie,Lesna,42,19
8804,01-464,Warszawa,Mazowieckie,Parkowa,78,46
8805,15-102,Bialystok,Podlaskie,Lipowa,44,39
8806,90-001,Lodz,Lodzkie,Lesna,99,31
8807,51-416,Wroclaw,Dolnoslaskie,Szkolna,92,37
8808,20-218,Lublin,Lubelskie,Polna,12,5
8809,90-001,Lodz,Lodzkie,Parkowa,58,6
8810,51-416,Wroclaw,Dolnoslaskie,Sosnowa,3,16
8811,85-461,Bydgoszcz,Kujawsko-Pomorskie,Polna,38,36
8812,35-085,Rzeszow,Podkarpackie,Krotka,20,22
8813,35-085,Rzeszow,Podkarpackie,Brzozowa,53,24
8814,60-967,Poznan,Wielkopolskie,Lesna,81,13
8815,40-203,Katowice,Slaskie,Lakowa,29,27
8816,01-464,Warszawa,Mazowieckie,Parkowa,30,24
8817,45-309,Opole,Opolskie,Krotka,7,12
8818,31-403,Krakow,Malopolskie,Kwiatowa,60,35
8819,20-218,Lublin,Lubelskie,Zielona,96,47
8820,31-403,Krakow,Malopolskie,Zielona,85,49
8821,20-218,Lublin,Lubelskie,Sosnowa,80,8
8822,40-203,Katowice,Slaskie,Lipowa,10,19
8823,10-900,Olsztyn,Warminsko-Mazurskie,Lipowa,1,39
8824,90-001,Lodz,Lodzkie,Sosnowa,83,15
8825,51-416,Wroclaw,Dolnoslaskie,Akacjowa,37,4
8826,01-464,Warszawa,Mazowieckie,Akacjowa,71,33
8827,01-464,Warszawa,Mazowieckie,Parkowa,84,47
8828,01-464,Warszawa,Mazowieckie,Sosnowa,44,22
8829,25-900,Kielce,Swietokrzyskie,Brzozowa,9,5
8830,15-102,Bialystok,Podlaskie,Lakowa,54,37
8831,10-900,Olsztyn,Warminsko-Mazurskie,Kwiatowa,69,21
8832,90-001,Lodz,Lodzkie,Szkolna,89,50
8833,71-004,Szczecin,Zachodnio-Pomorskie,Kwiatowa,56,43
8834,31-403,Krakow,Malopolskie,Akacjowa,50,33
8835,51-416,Wroclaw,Dolnoslaskie,Lakowa,89,20
8836,45-309,Opole,Opolskie,Akacjowa,90,16
8837,80-761,Gdansk,Pomorskie,Koscielna,90,47
8838,31-403,Krakow,Malopolskie,Polna,10,22
8839,25-900,Kielce,Swietokrzyskie,Koscielna,65,27
8840,60-967,Poznan,Wielkopolskie,Kwiatowa,19,22
8841,15-102,Bialystok,Podlaskie,Polna,19,20
8842,80-761,Gdansk,Pomorskie,Lipowa,7,8
8843,80-761,Gdansk,Pomorskie,Kwiatowa,12,28
8844,60-967,Poznan,Wielkopolskie,Sloneczna,38,50
8845,45-309,Opole,Opolskie,Ogrodowa,21,28
8846,65-751,Zielona Gora,Lubuskie,Akacjowa,65,41
8847,60-967,Poznan,Wielkopolskie,Akacjowa,44,23
8848,65-751,Zielona Gora,Lubuskie,Krotka,42,2
8849,15-102,Bialystok,Podlaskie,Zielona,96,22
8850,45-309,Opole,Opolskie,Polna,53,32
8851,15-102,Bialystok,Podlaskie,Lesna,25,36
8852,10-900,Olsztyn,Warminsko-Mazurskie,Lakowa,8,40
8853,31-403,Krakow,Malopolskie,Akacjowa,11,31
8854,90-001,Lodz,Lodzkie,Szkolna,15,49
8855,20-218,Lublin,Lubelskie,Kwiatowa,8,43
8856,71-004,Szczecin,Zachodnio-Pomorskie,Lipowa,96,45
8857,35-085,Rzeszow,Podkarpackie,Lakowa,17,24
8858,10-900,Olsztyn,Warminsko-Mazurskie,Szkolna,44,38
8859,31-403,Krakow,Malopolskie,Szkolna,28,29
8860,20-218,Lublin,Lubelskie,Lesna,84,16
8861,15-102,Bialystok,Podlaskie,Kolejowa,88,10
8862,15-102,Bialystok,Podlaskie,Brzozowa,45,24
8863,25-900,Kielce,Swietokrzyskie,Koscielna,35,38
8864,60-967,Poznan,Wielkopolskie,Lesna,99,49
8865,15-102,Bialystok,Podlaskie,Lipowa,54,25
8866,25-900,Kielce,Swietokrzyskie,Lesna,93,39
8867,90-001,Lodz,Lodzkie,Krotka,49,50
8868,80-761,Gdansk,Pomorskie,Koscielna,50,12
8869,65-751,Zielona Gora,Lubuskie,Szkolna,16,23
8870,90-001,Lodz,Lodzkie,Koscielna,70,37
8871,40-203,Katowice,Slaskie,Sosnowa,78,31
8872,10-900,Olsztyn,Warminsko-Mazurskie,Brzozowa,6,3
8873,10-900,Olsztyn,Warminsko-Mazurskie,Szkolna,1,30
8874,40-203,Katowice,Slaskie,Zielona,7,43
8875,80-761,Gdansk,Pomorskie,Zielona,99,40
8876,40-203,Katowice,Slaskie,Sosnowa,7,15
8877,60-967,Poznan,Wielkopolskie,Sosnowa,70,31
8878,15-102,Bialystok,Podlaskie,Kolejowa,78,17
8879,40-203,Katowice,Slaskie,Lakowa,69,36
8880,90-001,Lodz,Lodzkie,Lakowa,54,1
8881,31-403,Krakow,Malopolskie,Akacjowa,68,21
8882,80-761,Gdansk,Pomorskie,Polna,34,35
8883,15-102,Bialystok,Podlaskie,Koscielna,31,32
8884,65-751,Zielona Gora,Lubuskie,Szkolna,62,7
8885,40-203,Katowice,Slaskie,Kolejowa,71,24
8886,45-309,Opole,Opolskie,Sloneczna,93,12
8887,90-001,Lodz,Lodzkie,Sloneczna,91,39
8888,51-416,Wroclaw,Dolnoslaskie,Zielona,46,32
8889,51-416,Wroclaw,Dolnoslaskie,Kolejowa,72,4
8890,51-416,Wroclaw,Dolnoslaskie,Koscielna,55,11
8891,15-102,Bialystok,Podlaskie,Szkolna,41,31
8892,80-761,Gdansk,Pomorskie,Koscielna,12,6
8893,90-001,Lodz,Lodzkie,Zielona,15,30
8894,51-416,Wroclaw,Dolnoslaskie,Lakowa,91,31
8895,15-102,Bialystok,Podlaskie,Ogrodowa,10,26
8896,25-900,Kielce,Swietokrzyskie,Sloneczna,78,3
8897,35-085,Rzeszow,Podkarpackie,Parkowa,73,13
8898,31-403,Krakow,Malopolskie,Zielona,24,4
8899,65-751,Zielona Gora,Lubuskie,Ogrodowa,21,44
8900,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lakowa,80,21
8901,15-102,Bialystok,Podlaskie,Brzozowa,22,50
8902,40-203,Katowice,Slaskie,Szkolna,77,47
8903,51-416,Wroclaw,Dolnoslaskie,Sloneczna,20,39
8904,10-900,Olsztyn,Warminsko-Mazurskie,Brzozowa,10,24
8905,35-085,Rzeszow,Podkarpackie,Parkowa,87,6
8906,71-004,Szczecin,Zachodnio-Pomorskie,Sosnowa,99,47
8907,71-004,Szczecin,Zachodnio-Pomorskie,Kwiatowa,18,15
8908,15-102,Bialystok,Podlaskie,Sosnowa,49,25
8909,85-461,Bydgoszcz,Kujawsko-Pomorskie,Krotka,80,12
8910,85-461,Bydgoszcz,Kujawsko-Pomorskie,Krotka,19,34
8911,71-004,Szczecin,Zachodnio-Pomorskie,Zielona,57,17
8912,10-900,Olsztyn,Warminsko-Mazurskie,Krotka,79,15
8913,51-416,Wroclaw,Dolnoslaskie,Koscielna,61,27
8914,45-309,Opole,Opolskie,Szkolna,24,5
8915,15-102,Bialystok,Podlaskie,Polna,94,32
8916,25-900,Kielce,Swietokrzyskie,Polna,82,29
8917,15-102,Bialystok,Podlaskie,Szkolna,60,18
8918,80-761,Gdansk,Pomorskie,Kolejowa,99,39
8919,10-900,Olsztyn,Warminsko-Mazurskie,Sosnowa,63,16
8920,10-900,Olsztyn,Warminsko-Mazurskie,Brzozowa,31,16
8921,60-967,Poznan,Wielkopolskie,Akacjowa,36,40
8922,01-464,Warszawa,Mazowieckie,Zielona,61,47
8923,60-967,Poznan,Wielkopolskie,Kwiatowa,15,17
8924,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lipowa,32,29
8925,01-464,Warszawa,Mazowieckie,Koscielna,71,5
8926,10-900,Olsztyn,Warminsko-Mazurskie,Polna,19,21
8927,80-761,Gdansk,Pomorskie,Lakowa,21,22
8928,15-102,Bialystok,Podlaskie,Kolejowa,85,25
8929,71-004,Szczecin,Zachodnio-Pomorskie,Ogrodowa,4,22
8930,51-416,Wroclaw,Dolnoslaskie,Sloneczna,16,39
8931,80-761,Gdansk,Pomorskie,Akacjowa,77,26
8932,51-416,Wroclaw,Dolnoslaskie,Brzozowa,33,6
8933,90-001,Lodz,Lodzkie,Krotka,33,39
8934,40-203,Katowice,Slaskie,Kwiatowa,62,2
8935,40-203,Katowice,Slaskie,Polna,10,44
8936,60-967,Poznan,Wielkopolskie,Akacjowa,42,10
8937,51-416,Wroclaw,Dolnoslaskie,Kwiatowa,53,25
8938,90-001,Lodz,Lodzkie,Brzozowa,8,26
8939,20-218,Lublin,Lubelskie,Kwiatowa,98,14
8940,85-461,Bydgoszcz,Kujawsko-Pomorskie,Polna,20,43
8941,51-416,Wroclaw,Dolnoslaskie,Kolejowa,50,38
8942,90-001,Lodz,Lodzkie,Szkolna,68,33
8943,10-900,Olsztyn,Warminsko-Mazurskie,Sosnowa,47,34
8944,20-218,Lublin,Lubelskie,Ogrodowa,72,49
8945,10-900,Olsztyn,Warminsko-Mazurskie,Parkowa,71,5
8946,60-967,Poznan,Wielkopolskie,Lesna,2,43
8947,25-900,Kielce,Swietokrzyskie,Akacjowa,32,2
8948,01-464,Warszawa,Mazowieckie,Lesna,14,4
8949,01-464,Warszawa,Mazowieckie,Koscielna,45,25
8950,51-416,Wroclaw,Dolnoslaskie,Akacjowa,22,5
8951,20-218,Lublin,Lubelskie,Ogrodowa,32,5
8952,20-218,Lublin,Lubelskie,Kwiatowa,70,38
8953,35-085,Rzeszow,Podkarpackie,Szkolna,73,3
8954,85-461,Bydgoszcz,Kujawsko-Pomorskie,Kolejowa,4,4
8955,51-416,Wroclaw,Dolnoslaskie,Parkowa,69,17
8956,01-464,Warszawa,Mazowieckie,Kolejowa,13,20
8957,01-464,Warszawa,Mazowieckie,Kwiatowa,95,46
8958,31-403,Krakow,Malopolskie,Akacjowa,94,33
8959,90-001,Lodz,Lodzkie,Koscielna,8,13
8960,80-761,Gdansk,Pomorskie,Polna,64,29
8961,40-203,Katowice,Slaskie,Lesna,44,15
8962,80-761,Gdansk,Pomorskie,Polna,52,23
8963,45-309,Opole,Opolskie,Brzozowa,47,12
8964,40-203,Katowice,Slaskie,Lesna,23,46
8965,25-900,Kielce,Swietokrzyskie,Brzozowa,84,25
8966,25-900,Kielce,Swietokrzyskie,Brzozowa,51,5
8967,35-085,Rzeszow,Podkarpackie,Kolejowa,80,48
8968,90-001,Lodz,Lodzkie,Szkolna,3,39
8969,40-203,Katowice,Slaskie,Lipowa,56,47
8970,90-001,Lodz,Lodzkie,Kolejowa,54,15
8971,10-900,Olsztyn,Warminsko-Mazurskie,Koscielna,54,42
8972,10-900,Olsztyn,Warminsko-Mazurskie,Akacjowa,63,17
